% Data generated on Wed Nov 18 22:18:52 GMT 2015
% by find-and-format
% produced by Daniel Playle (dan@dan.re)
%
@RELATION gdp

@ATTRIBUTE x1 NUMERIC
@ATTRIBUTE y1 NUMERIC
@ATTRIBUTE z1 NUMERIC
@ATTRIBUTE x2 NUMERIC
@ATTRIBUTE y2 NUMERIC
@ATTRIBUTE z2 NUMERIC
@ATTRIBUTE x3 NUMERIC
@ATTRIBUTE y3 NUMERIC
@ATTRIBUTE z3 NUMERIC
@ATTRIBUTE x4 NUMERIC
@ATTRIBUTE y4 NUMERIC
@ATTRIBUTE z4 NUMERIC
@ATTRIBUTE x5 NUMERIC
@ATTRIBUTE y5 NUMERIC
@ATTRIBUTE z5 NUMERIC
@ATTRIBUTE x6 NUMERIC
@ATTRIBUTE y6 NUMERIC
@ATTRIBUTE z6 NUMERIC
@ATTRIBUTE x7 NUMERIC
@ATTRIBUTE y7 NUMERIC
@ATTRIBUTE z7 NUMERIC
@ATTRIBUTE x8 NUMERIC
@ATTRIBUTE y8 NUMERIC
@ATTRIBUTE z8 NUMERIC
@ATTRIBUTE x9 NUMERIC
@ATTRIBUTE y9 NUMERIC
@ATTRIBUTE z9 NUMERIC
@ATTRIBUTE x10 NUMERIC
@ATTRIBUTE y10 NUMERIC
@ATTRIBUTE z10 NUMERIC
@ATTRIBUTE x11 NUMERIC
@ATTRIBUTE y11 NUMERIC
@ATTRIBUTE z11 NUMERIC
@ATTRIBUTE x12 NUMERIC
@ATTRIBUTE y12 NUMERIC
@ATTRIBUTE z12 NUMERIC
@ATTRIBUTE x13 NUMERIC
@ATTRIBUTE y13 NUMERIC
@ATTRIBUTE z13 NUMERIC
@ATTRIBUTE x14 NUMERIC
@ATTRIBUTE y14 NUMERIC
@ATTRIBUTE z14 NUMERIC
@ATTRIBUTE x15 NUMERIC
@ATTRIBUTE y15 NUMERIC
@ATTRIBUTE z15 NUMERIC
@ATTRIBUTE class {EX_PEAK,EX_TROU,NOT_EX}

@DATA
-2.45,1.54,3.04,-1.67,0.02,2.89,-1.39,-0.62,2.54,-1.19,-1.04,1.93,-2.32,-2.07,1.43,-2.45,-2.98,0.88,-1.31,-2.96,-0.38,1.02,-1.75,-2.50,0.52,-2.12,-2.83,-0.44,0.62,-2.74,2.33,-0.37,-3.07,1.50,-0.51,-3.45,2.39,1.32,-3.39,-0.65,3.13,-1.70,-0.27,3.88,-0.88,EX_TROU
-2.18,0.67,1.19,-2.14,-0.36,3.53,-2.75,-0.88,3.05,-1.18,-1.47,1.77,-1.75,-1.95,1.30,-2.57,-2.66,1.16,-1.38,-1.60,0.63,-1.09,-9.11,-0.90,0.12,-0.17,-0.63,0.16,0.05,-2.62,-1.93,1.67,-3.33,4.32,0.20,-4.02,-1.19,1.17,-3.29,1.43,2.40,-1.36,-0.19,1.71,-1.29,EX_TROU
-2.21,1.62,1.08,-1.92,0.82,0.59,-0.80,-0.31,0.89,-2.01,-0.24,1.56,-1.01,-0.03,0.44,-0.33,-0.34,1.07,-1.20,-0.76,0.40,-3.05,-2.87,1.03,1.20,-1.80,-0.93,-0.45,-2.43,-4.04,-1.52,2.01,1.06,3.68,-4.27,-3.96,2.11,0.05,-1.38,-1.32,0.85,-1.53,-0.36,0.81,-1.02,EX_TROU
-2.33,3.23,0.19,-1.88,1.20,1.31,-2.00,-0.06,2.33,-1.49,-0.25,2.03,-2.14,-0.44,2.78,-1.88,-1.83,2.00,-4.38,-3.08,1.63,-0.65,-5.57,-1.19,1.58,-1.19,-2.07,-0.23,-1.10,-3.61,3.51,-2.84,-2.56,-2.63,4.24,-1.49,-2.30,3.21,-2.23,3.71,1.96,-1.73,0.58,-1.72,-3.49,EX_TROU
-0.73,3.77,-0.37,-1.51,1.80,0.89,-2.86,1.73,2.15,-1.43,-0.73,1.42,-1.08,-1.35,1.39,-1.64,-1.31,1.99,-2.38,-3.19,0.81,-0.43,-1.84,-0.99,-0.97,-0.45,-1.51,0.96,1.43,-1.07,1.18,1.63,-1.13,0.61,2.38,-2.08,2.32,-0.59,-4.14,1.44,1.08,-2.28,1.43,2.21,-1.62,EX_TROU
-2.48,0.06,2.81,-1.72,-0.70,2.38,-1.40,-1.17,1.53,-1.11,-0.57,1.90,-2.84,-2.28,1.29,-0.71,-1.27,0.05,-2.75,-0.43,0.90,1.56,-6.45,-3.66,0.85,1.67,0.09,3.24,-0.01,-2.16,-1.92,3.22,-0.96,4.54,-0.43,-4.21,-0.22,2.36,-3.46,1.74,1.78,-3.12,-0.22,4.17,-1.80,EX_TROU
0.13,-0.50,1.03,-0.53,0.02,2.63,0.47,-1.53,2.77,-0.29,-0.64,3.41,-0.45,-0.84,1.72,-1.05,-0.52,1.93,2.67,0.51,-0.43,2.97,2.03,-0.17,-1.96,1.74,0.58,0.56,2.36,-1.28,0.07,1.38,-0.94,0.17,1.95,-3.40,0.09,1.28,-2.69,0.37,0.08,-0.54,0.84,-0.08,-0.67,EX_PEAK
-0.15,-1.16,-0.10,-0.73,-2.29,0.33,0.64,-1.73,-0.10,1.03,-1.51,1.64,0.52,-0.80,1.45,1.12,1.00,0.36,1.79,2.06,0.20,1.19,2.02,0.31,0.71,2.10,-0.59,1.86,2.02,-3.12,1.80,0.94,-3.57,2.27,0.25,-3.83,2.89,-1.03,-3.54,1.13,-1.62,-0.93,1.62,-4.43,1.15,EX_PEAK
1.37,-0.14,-0.09,0.77,0.21,-0.77,1.35,0.53,0.20,1.11,0.08,0.40,2.29,-0.44,1.67,-3.30,-0.69,3.68,-1.25,2.09,2.23,-1.06,3.03,2.54,1.34,2.26,0.47,0.69,2.33,0.83,0.41,1.99,-0.67,0.98,1.97,-2.88,0.98,2.05,-3.54,3.45,-0.15,-5.52,3.43,-3.58,-1.60,EX_PEAK
-0.31,-1.35,2.91,1.31,-2.19,1.92,1.55,-0.97,3.92,1.69,-1.16,3.98,1.28,0.30,3.40,0.67,0.75,1.69,1.48,2.28,0.51,-2.10,3.43,1.49,0.66,2.69,-0.63,2.13,2.68,-1.91,1.46,2.12,-2.33,2.97,0.72,-3.93,2.70,-0.24,-4.60,2.88,-1.82,-4.49,1.05,-3.56,1.37,EX_PEAK
0.75,-0.72,3.33,0.36,-1.03,3.77,0.19,0.02,3.42,0.67,2.17,2.55,0.05,1.67,1.70,0.17,2.26,0.67,0.77,2.45,0.43,1.00,2.56,-1.47,1.43,2.42,-2.74,3.02,0.73,-4.17,2.79,-0.83,-3.81,3.21,-2.79,-2.81,-1.01,-2.68,-0.09,1.32,-2.24,0.70,0.49,-0.35,0.33,EX_PEAK
0.22,-0.99,1.63,0.23,-0.87,1.64,-0.29,-0.81,3.32,0.41,1.90,4.04,0.50,1.75,2.53,-0.52,2.13,1.57,0.35,3.19,-0.03,0.39,2.35,-0.19,0.44,2.37,0.46,1.64,1.93,-3.16,2.83,1.25,-4.18,3.84,-1.28,-4.36,3.78,-2.93,-3.62,3.64,-4.31,-2.14,-1.08,-2.30,0.32,EX_PEAK
-1.20,-0.86,1.42,0.64,-2.63,3.09,0.62,-0.99,3.68,-2.93,0.29,6.45,1.78,1.15,2.41,-2.07,1.59,2.80,1.66,2.58,0.28,1.26,2.80,0.10,1.44,2.06,-1.00,1.56,2.27,-2.79,1.79,2.15,-3.43,2.36,0.37,-3.12,3.54,-1.38,-3.11,2.50,-4.75,-0.06,2.34,-5.05,1.54,EX_PEAK
0.99,-0.01,-1.35,-0.80,-1.19,2.69,0.61,-1.83,2.64,-1.03,-1.29,5.34,-1.10,1.01,5.24,-1.81,2.90,5.01,2.20,2.73,2.21,1.99,1.77,0.64,-0.65,2.30,0.76,0.72,2.62,0.15,1.53,2.43,-1.25,1.15,1.65,-3.84,2.44,1.36,-3.17,2.97,-0.22,-4.63,3.45,-3.98,-1.80,EX_PEAK
0.64,1.49,-0.71,0.40,1.82,0.06,-0.23,1.67,-0.09,1.15,1.49,-1.61,0.75,1.17,-2.11,2.21,0.06,-4.59,2.70,-2.53,-2.67,2.06,-3.81,1.23,0.90,-2.42,0.65,0.39,-2.43,1.25,0.25,-0.36,0.82,0.13,-0.50,1.03,-0.53,0.02,2.63,0.47,-1.53,2.77,-0.29,-0.64,3.41,EX_TROU
0.37,0.08,-0.54,0.84,-0.08,-0.67,1.06,0.29,-0.57,-0.10,-0.09,1.28,-0.27,-0.87,1.27,-2.35,-0.69,2.21,-0.15,-1.16,-0.10,-0.73,-2.29,0.33,0.64,-1.73,-0.10,1.03,-1.51,1.64,0.52,-0.80,1.45,1.12,1.00,0.36,1.79,2.06,0.20,1.19,2.02,0.31,0.71,2.10,-0.59,EX_TROU
1.19,2.02,0.31,0.71,2.10,-0.59,1.86,2.02,-3.12,1.80,0.94,-3.57,2.27,0.25,-3.83,2.89,-1.03,-3.54,1.13,-1.62,-0.93,1.62,-4.43,1.15,1.37,-0.14,-0.09,0.77,0.21,-0.77,1.35,0.53,0.20,1.11,0.08,0.40,2.29,-0.44,1.67,-3.30,-0.69,3.68,-1.25,2.09,2.23,EX_TROU
0.69,2.33,0.83,0.41,1.99,-0.67,0.98,1.97,-2.88,0.98,2.05,-3.54,3.45,-0.15,-5.52,3.43,-3.58,-1.60,3.57,-4.25,0.36,0.64,-1.11,-0.74,1.70,-0.81,0.13,-0.31,-1.35,2.91,1.31,-2.19,1.92,1.55,-0.97,3.92,1.69,-1.16,3.98,1.28,0.30,3.40,0.67,0.75,1.69,EX_TROU
2.13,2.68,-1.91,1.46,2.12,-2.33,2.97,0.72,-3.93,2.70,-0.24,-4.60,2.88,-1.82,-4.49,1.05,-3.56,1.37,-0.40,-1.14,-0.53,-0.76,-2.02,0.88,-0.04,-0.35,1.40,-0.47,-1.06,2.23,0.75,-0.72,3.33,0.36,-1.03,3.77,0.19,0.02,3.42,0.67,2.17,2.55,0.05,1.67,1.70,EX_TROU
0.17,2.26,0.67,0.77,2.45,0.43,1.00,2.56,-1.47,1.43,2.42,-2.74,3.02,0.73,-4.17,2.79,-0.83,-3.81,3.21,-2.79,-2.81,-1.01,-2.68,-0.09,1.32,-2.24,0.70,0.49,-0.35,0.33,0.34,-1.69,2.33,0.22,-0.99,1.63,0.23,-0.87,1.64,-0.29,-0.81,3.32,0.41,1.90,4.04,EX_TROU
0.39,2.35,-0.19,0.44,2.37,0.46,1.64,1.93,-3.16,2.83,1.25,-4.18,3.84,-1.28,-4.36,3.78,-2.93,-3.62,3.64,-4.31,-2.14,-1.08,-2.30,0.32,-0.03,-3.53,0.99,-1.20,-0.86,1.42,0.64,-2.63,3.09,0.62,-0.99,3.68,-2.93,0.29,6.45,1.78,1.15,2.41,-2.07,1.59,2.80,EX_TROU
1.66,2.58,0.28,1.26,2.80,0.10,1.44,2.06,-1.00,1.56,2.27,-2.79,1.79,2.15,-3.43,2.36,0.37,-3.12,3.54,-1.38,-3.11,2.50,-4.75,-0.06,2.34,-5.05,1.54,2.34,-5.05,1.54,0.99,-0.01,-1.35,-0.80,-1.19,2.69,0.61,-1.83,2.64,-1.03,-1.29,5.34,-1.10,1.01,5.24,EX_TROU
1.99,1.77,0.64,-0.65,2.30,0.76,0.72,2.62,0.15,1.53,2.43,-1.25,1.15,1.65,-3.84,2.44,1.36,-3.17,2.97,-0.22,-4.63,3.45,-3.98,-1.80,1.34,-3.11,0.99,-0.79,-1.70,0.24,0.95,0.01,0.86,0.87,0.74,0.57,-1.55,-0.66,4.13,3.10,-2.17,2.57,-2.02,-2.40,2.93,EX_TROU
-0.06,-1.12,-0.20,-0.00,-2.51,-0.19,-0.54,-4.08,0.14,-5.65,-1.85,0.66,-1.85,1.11,-1.66,0.34,2.87,-2.15,-0.70,3.83,-0.38,0.22,3.88,0.99,-0.02,3.57,1.47,0.50,0.47,0.46,-0.38,1.38,1.82,-0.13,0.21,1.00,4.54,-2.50,-3.34,-0.56,0.45,0.07,-0.40,-0.26,-0.15,NOT_EX
0.22,3.88,0.99,-0.02,3.57,1.47,0.50,0.47,0.46,-0.38,1.38,1.82,-0.13,0.21,1.00,4.54,-2.50,-3.34,-0.56,0.45,0.07,-0.40,-0.26,-0.15,-0.02,-0.19,-0.16,0.01,-0.22,-0.25,-0.04,-0.46,-0.22,0.03,-0.63,-0.25,0.15,-0.92,-0.31,0.20,-1.55,-0.32,0.78,-3.08,-0.30,NOT_EX
-0.02,-0.19,-0.16,0.01,-0.22,-0.25,-0.04,-0.46,-0.22,0.03,-0.63,-0.25,0.15,-0.92,-0.31,0.20,-1.55,-0.32,0.78,-3.08,-0.30,0.40,-4.62,-0.43,-2.71,-1.50,-0.74,0.32,1.01,-0.62,0.54,3.16,0.77,0.21,3.45,1.96,0.10,3.19,2.03,0.48,2.91,2.02,0.30,1.67,1.35,NOT_EX
0.40,-4.62,-0.43,-2.71,-1.50,-0.74,0.32,1.01,-0.62,0.54,3.16,0.77,0.21,3.45,1.96,0.10,3.19,2.03,0.48,2.91,2.02,0.30,1.67,1.35,-0.15,0.94,1.55,1.59,-1.99,0.21,-1.47,-1.65,0.18,1.51,-1.10,-0.16,-0.02,-0.19,-0.13,0.08,-0.04,-0.29,0.15,-0.13,-0.29,NOT_EX
-0.15,0.94,1.55,1.59,-1.99,0.21,-1.47,-1.65,0.18,1.51,-1.10,-0.16,-0.02,-0.19,-0.13,0.08,-0.04,-0.29,0.15,-0.13,-0.29,0.14,-0.25,-0.32,0.10,-0.30,-0.37,0.04,-1.21,-0.35,0.24,-2.01,-0.12,0.93,-4.40,-0.88,-0.19,-6.04,-2.56,-3.34,0.13,-1.84,1.12,2.96,2.23,NOT_EX
0.10,-0.30,-0.37,0.04,-1.21,-0.35,0.24,-2.01,-0.12,0.93,-4.40,-0.88,-0.19,-6.04,-2.56,-3.34,0.13,-1.84,1.12,2.96,2.23,0.35,5.06,2.52,-1.88,4.10,0.57,-0.80,2.74,0.55,0.88,1.85,-1.07,-2.03,1.70,0.76,1.40,-1.23,-0.49,2.12,0.60,1.54,-2.53,-0.34,0.70,NOT_EX
0.35,5.06,2.52,-1.88,4.10,0.57,-0.80,2.74,0.55,0.88,1.85,-1.07,-2.03,1.70,0.76,1.40,-1.23,-0.49,2.12,0.60,1.54,-2.53,-0.34,0.70,1.11,-0.96,-0.33,0.04,-0.10,-0.24,0.01,-0.15,-0.29,0.01,-0.36,-0.52,0.01,-0.54,-0.33,0.00,-0.69,-0.20,0.26,-1.71,-0.12,NOT_EX
1.11,-0.96,-0.33,0.04,-0.10,-0.24,0.01,-0.15,-0.29,0.01,-0.36,-0.52,0.01,-0.54,-0.33,0.00,-0.69,-0.20,0.26,-1.71,-0.12,0.41,-2.77,-0.16,0.43,-2.85,-0.20,-4.11,-0.83,-2.29,-2.16,3.95,-0.24,1.29,5.53,0.30,-2.08,4.40,2.33,0.35,3.70,2.06,0.05,3.96,1.52,NOT_EX
0.41,-2.77,-0.16,0.43,-2.85,-0.20,-4.11,-0.83,-2.29,-2.16,3.95,-0.24,1.29,5.53,0.30,-2.08,4.40,2.33,0.35,3.70,2.06,0.05,3.96,1.52,-0.27,3.69,1.90,-2.14,0.45,1.78,-1.97,-9.53,-2.94,-3.20,-6.06,1.39,0.73,-0.76,-0.78,0.15,-0.18,-0.34,0.01,-0.19,-0.32,NOT_EX
-0.27,3.69,1.90,-2.14,0.45,1.78,-1.97,-9.53,-2.94,-3.20,-6.06,1.39,0.73,-0.76,-0.78,0.15,-0.18,-0.34,0.01,-0.19,-0.32,0.01,-0.14,-0.27,-0.00,-0.12,-0.39,0.06,-0.34,-0.17,0.02,-0.89,0.49,-0.44,-3.16,-0.45,4.22,-0.00,2.24,2.33,1.45,2.61,3.13,0.75,5.59,NOT_EX
0.01,-0.14,-0.27,-0.00,-0.12,-0.39,0.06,-0.34,-0.17,0.02,-0.89,0.49,-0.44,-3.16,-0.45,4.22,-0.00,2.24,2.33,1.45,2.61,3.13,0.75,5.59,3.24,0.38,5.90,3.01,-1.16,5.57,1.47,0.27,4.23,1.64,-3.38,1.67,2.74,-4.01,-0.28,1.20,-0.52,-0.13,0.06,-0.13,0.05,NOT_EX
3.24,0.38,5.90,3.01,-1.16,5.57,1.47,0.27,4.23,1.64,-3.38,1.67,2.74,-4.01,-0.28,1.20,-0.52,-0.13,0.06,-0.13,0.05,0.09,-0.09,0.10,0.14,-0.05,-0.01,0.08,-0.03,0.01,0.05,-0.13,-0.03,0.05,-0.31,-0.19,-0.10,-1.34,-0.81,0.80,-2.81,-1.00,4.21,0.85,-1.43,NOT_EX
0.09,-0.09,0.10,0.14,-0.05,-0.01,0.08,-0.03,0.01,0.05,-0.13,-0.03,0.05,-0.31,-0.19,-0.10,-1.34,-0.81,0.80,-2.81,-1.00,4.21,0.85,-1.43,3.89,1.75,-0.64,0.70,0.66,4.13,-1.16,1.93,2.29,-0.73,2.41,1.90,0.20,-0.59,2.45,1.28,-0.13,1.83,-0.74,0.34,-0.29,NOT_EX
3.89,1.75,-0.64,0.70,0.66,4.13,-1.16,1.93,2.29,-0.73,2.41,1.90,0.20,-0.59,2.45,1.28,-0.13,1.83,-0.74,0.34,-0.29,2.19,-4.62,-2.40,-0.22,-0.20,-0.17,0.01,-0.13,-0.13,0.17,-0.00,-0.25,0.11,0.04,-0.25,0.10,0.03,-0.28,0.11,0.01,-0.28,0.01,-0.48,-0.23,NOT_EX
2.19,-4.62,-2.40,-0.22,-0.20,-0.17,0.01,-0.13,-0.13,0.17,-0.00,-0.25,0.11,0.04,-0.25,0.10,0.03,-0.28,0.11,0.01,-0.28,0.01,-0.48,-0.23,0.01,-0.75,-0.27,0.18,-2.51,-0.30,-0.11,-5.94,-1.13,-0.79,-3.85,-2.22,-4.07,2.78,-1.33,0.12,4.56,1.08,-1.34,4.44,1.52,NOT_EX
0.01,-0.75,-0.27,0.18,-2.51,-0.30,-0.11,-5.94,-1.13,-0.79,-3.85,-2.22,-4.07,2.78,-1.33,0.12,4.56,1.08,-1.34,4.44,1.52,-0.66,3.82,1.98,-0.63,3.59,1.08,0.70,1.82,2.20,-0.02,-0.02,0.35,-0.79,-3.76,-0.05,-1.56,0.03,-0.10,-0.19,-0.00,-0.31,0.24,0.09,-0.40,NOT_EX
-0.66,3.82,1.98,-0.63,3.59,1.08,0.70,1.82,2.20,-0.02,-0.02,0.35,-0.79,-3.76,-0.05,-1.56,0.03,-0.10,-0.19,-0.00,-0.31,0.24,0.09,-0.40,0.25,0.11,-0.41,-0.03,-0.19,-0.42,-0.05,-0.53,-0.43,0.08,-1.16,0.03,0.31,-2.83,-0.04,0.55,-4.98,-0.82,1.11,-2.97,-1.52,NOT_EX
0.25,0.11,-0.41,-0.03,-0.19,-0.42,-0.05,-0.53,-0.43,0.08,-1.16,0.03,0.31,-2.83,-0.04,0.55,-4.98,-0.82,1.11,-2.97,-1.52,0.56,0.87,-0.41,0.72,1.23,-0.23,1.11,2.59,3.29,0.52,2.83,2.79,0.22,3.19,1.00,-1.67,2.71,-0.69,-0.62,1.29,-0.47,0.94,-0.75,0.89,NOT_EX
0.56,0.87,-0.41,0.72,1.23,-0.23,1.11,2.59,3.29,0.52,2.83,2.79,0.22,3.19,1.00,-1.67,2.71,-0.69,-0.62,1.29,-0.47,0.94,-0.75,0.89,4.67,1.21,-5.57,0.17,-0.18,0.37,0.03,-0.07,-0.05,0.07,0.05,-0.25,0.10,0.01,-0.22,0.08,-0.27,-0.34,0.09,-0.72,-0.36,NOT_EX
4.67,1.21,-5.57,0.17,-0.18,0.37,0.03,-0.07,-0.05,0.07,0.05,-0.25,0.10,0.01,-0.22,0.08,-0.27,-0.34,0.09,-0.72,-0.36,0.12,-1.29,-0.16,0.16,-1.81,-0.22,-0.75,-5.62,-1.04,-2.69,0.61,-3.64,-1.72,2.36,-0.70,0.15,2.99,1.32,-1.29,3.73,1.59,-0.75,4.15,1.03,NOT_EX
0.12,-1.29,-0.16,0.16,-1.81,-0.22,-0.75,-5.62,-1.04,-2.69,0.61,-3.64,-1.72,2.36,-0.70,0.15,2.99,1.32,-1.29,3.73,1.59,-0.75,4.15,1.03,-0.71,4.31,1.06,-1.15,-0.01,1.43,1.60,-9.92,-4.51,-1.18,-0.53,0.26,0.80,-0.47,-0.31,0.09,-0.01,-0.31,0.08,-0.09,-0.28,NOT_EX
-0.71,4.31,1.06,-1.15,-0.01,1.43,1.60,-9.92,-4.51,-1.18,-0.53,0.26,0.80,-0.47,-0.31,0.09,-0.01,-0.31,0.08,-0.09,-0.28,-0.08,-0.34,-0.41,-0.08,-0.35,-0.46,0.04,-0.74,-0.27,0.09,-1.26,-0.22,0.30,-3.24,-0.31,-0.05,-7.24,-0.91,-4.49,0.49,-1.73,0.22,3.46,-0.43,NOT_EX
-0.08,-0.34,-0.41,-0.08,-0.35,-0.46,0.04,-0.74,-0.27,0.09,-1.26,-0.22,0.30,-3.24,-0.31,-0.05,-7.24,-0.91,-4.49,0.49,-1.73,0.22,3.46,-0.43,-0.24,4.08,-0.33,-0.66,4.31,2.56,-0.36,3.56,2.09,0.82,2.42,0.71,-0.72,0.41,0.54,-0.89,-0.37,-0.41,1.82,-1.27,-0.62,NOT_EX
-0.24,4.08,-0.33,-0.66,4.31,2.56,-0.36,3.56,2.09,0.82,2.42,0.71,-0.72,0.41,0.54,-0.89,-0.37,-0.41,1.82,-1.27,-0.62,6.91,-3.53,2.87,-0.42,0.26,-0.03,0.11,-0.01,0.07,0.05,0.05,-0.17,-0.07,0.03,-0.14,-0.14,0.03,-0.26,-0.12,0.05,-0.18,-0.57,-0.15,-0.83,NOT_EX
6.91,-3.53,2.87,-0.42,0.26,-0.03,0.11,-0.01,0.07,0.05,0.05,-0.17,-0.07,0.03,-0.14,-0.14,0.03,-0.26,-0.12,0.05,-0.18,-0.57,-0.15,-0.83,-0.69,-0.11,-1.44,-2.57,1.86,-5.60,-1.80,1.66,-7.32,-4.86,1.09,-7.16,-3.08,1.45,-7.27,-2.11,1.39,-3.33,-1.32,0.67,-2.10,NOT_EX
-0.69,-0.11,-1.44,-2.57,1.86,-5.60,-1.80,1.66,-7.32,-4.86,1.09,-7.16,-3.08,1.45,-7.27,-2.11,1.39,-3.33,-1.32,0.67,-2.10,-0.80,0.18,0.78,2.31,-0.67,-0.05,-1.22,1.34,0.41,0.13,-0.03,-0.11,0.18,0.08,-0.21,0.05,-0.03,-0.04,-0.00,-0.07,-0.16,-0.13,-0.29,-0.15,NOT_EX
-0.80,0.18,0.78,2.31,-0.67,-0.05,-1.22,1.34,0.41,0.13,-0.03,-0.11,0.18,0.08,-0.21,0.05,-0.03,-0.04,-0.00,-0.07,-0.16,-0.13,-0.29,-0.15,-0.14,-0.36,-0.19,-0.08,-0.82,-0.15,0.03,-1.20,-0.29,0.28,-2.13,-0.39,0.63,-3.63,-0.71,-1.20,-5.96,0.45,-3.06,-2.87,-1.76,NOT_EX
-0.14,-0.36,-0.19,-0.08,-0.82,-0.15,0.03,-1.20,-0.29,0.28,-2.13,-0.39,0.63,-3.63,-0.71,-1.20,-5.96,0.45,-3.06,-2.87,-1.76,-3.98,4.66,1.08,-0.38,3.97,-0.65,-1.10,3.57,1.54,-0.33,3.39,1.27,-0.92,3.63,2.07,0.29,1.08,1.75,-0.54,0.48,0.30,1.68,-3.03,-1.08,NOT_EX
-3.98,4.66,1.08,-0.38,3.97,-0.65,-1.10,3.57,1.54,-0.33,3.39,1.27,-0.92,3.63,2.07,0.29,1.08,1.75,-0.54,0.48,0.30,1.68,-3.03,-1.08,-1.84,-4.88,2.06,-1.26,0.46,0.01,0.05,-0.18,-0.01,-0.05,-0.15,-0.27,-0.12,-0.38,-0.36,-0.13,-0.47,-0.42,0.06,-0.81,-0.34,NOT_EX
-1.84,-4.88,2.06,-1.26,0.46,0.01,0.05,-0.18,-0.01,-0.05,-0.15,-0.27,-0.12,-0.38,-0.36,-0.13,-0.47,-0.42,0.06,-0.81,-0.34,0.19,-1.20,-0.37,0.36,-3.57,-0.24,-0.07,-5.30,-0.73,-0.64,-2.79,-3.02,1.20,1.98,-0.79,0.31,4.12,-1.51,0.86,3.66,2.23,0.78,3.79,3.18,NOT_EX
0.19,-1.20,-0.37,0.36,-3.57,-0.24,-0.07,-5.30,-0.73,-0.64,-2.79,-3.02,1.20,1.98,-0.79,0.31,4.12,-1.51,0.86,3.66,2.23,0.78,3.79,3.18,0.59,3.23,2.89,-1.10,1.84,2.57,-1.27,-0.39,1.69,-0.04,-1.32,1.09,4.12,-4.38,0.99,1.77,-1.02,-0.20,-0.30,-0.33,-0.14,NOT_EX
0.59,3.23,2.89,-1.10,1.84,2.57,-1.27,-0.39,1.69,-0.04,-1.32,1.09,4.12,-4.38,0.99,1.77,-1.02,-0.20,-0.30,-0.33,-0.14,0.22,-0.22,-0.35,0.15,-0.23,-0.38,0.04,-0.50,-0.49,0.10,-0.57,-0.31,0.33,-1.22,-0.40,0.39,-2.88,-0.48,0.44,-4.25,-0.85,-1.42,-4.96,-0.88,NOT_EX
0.22,-0.22,-0.35,0.15,-0.23,-0.38,0.04,-0.50,-0.49,0.10,-0.57,-0.31,0.33,-1.22,-0.40,0.39,-2.88,-0.48,0.44,-4.25,-0.85,-1.42,-4.96,-0.88,-2.82,-2.57,-2.63,-0.73,3.84,1.20,-1.35,4.41,1.49,-0.94,4.17,0.54,-1.44,3.92,0.64,-0.46,2.50,0.91,-0.51,0.07,0.12,NOT_EX
-2.82,-2.57,-2.63,-0.73,3.84,1.20,-1.35,4.41,1.49,-0.94,4.17,0.54,-1.44,3.92,0.64,-0.46,2.50,0.91,-0.51,0.07,0.12,0.38,-1.27,0.53,0.50,-1.39,0.59,1.11,-3.82,0.80,-0.06,0.02,-0.24,0.14,-0.06,-0.24,0.09,-0.28,-0.29,0.05,-0.57,-0.32,0.01,-0.76,-0.21,NOT_EX
0.38,-1.27,0.53,0.50,-1.39,0.59,1.11,-3.82,0.80,-0.06,0.02,-0.24,0.14,-0.06,-0.24,0.09,-0.28,-0.29,0.05,-0.57,-0.32,0.01,-0.76,-0.21,0.09,-1.47,-0.20,0.30,-2.21,-0.22,0.10,-5.00,-0.82,-1.22,-6.92,-0.11,-4.95,4.52,-0.11,-1.14,4.17,-0.03,-0.17,4.86,0.80,NOT_EX
0.09,-1.47,-0.20,0.30,-2.21,-0.22,0.10,-5.00,-0.82,-1.22,-6.92,-0.11,-4.95,4.52,-0.11,-1.14,4.17,-0.03,-0.17,4.86,0.80,-1.81,4.60,1.90,-1.17,4.39,1.42,-0.84,3.87,1.60,-1.20,-0.30,1.24,1.35,-2.10,1.39,7.63,-4.72,-2.23,-4.35,-3.08,0.63,-0.09,-0.18,-0.22,NOT_EX
-1.81,4.60,1.90,-1.17,4.39,1.42,-0.84,3.87,1.60,-1.20,-0.30,1.24,1.35,-2.10,1.39,7.63,-4.72,-2.23,-4.35,-3.08,0.63,-0.09,-0.18,-0.22,0.02,-0.07,-0.16,0.04,-0.17,-0.28,0.07,-0.23,-0.57,0.06,-0.56,0.02,0.10,-1.16,0.44,-0.04,-2.77,0.11,3.24,0.67,-0.78,NOT_EX
0.02,-0.07,-0.16,0.04,-0.17,-0.28,0.07,-0.23,-0.57,0.06,-0.56,0.02,0.10,-1.16,0.44,-0.04,-2.77,0.11,3.24,0.67,-0.78,2.64,1.39,-0.61,2.84,1.35,-0.30,2.93,0.44,5.08,3.12,0.34,5.21,3.12,-1.01,7.18,2.83,-0.65,5.25,1.77,-0.24,3.40,1.07,0.23,2.73,NOT_EX
